col1, col2, col3, col4, col5, pk, col1, col2, col3, pk2
71, 89, 40, 72, 13, 6, 71, 71, 59, 2
71, 89, 40, 72, 13, 6, 99, 71, 8, 2
71, 89, 40, 72, 13, 6, 95, 71, 85, 10
53, 73, 29, 14, 53, 10, 1, 53, 51, 9
53, 73, 29, 14, 53, 10, 2, 53, 11, 1
23, 75, 6, 37, 44, 8, 30, 23, 44, 1
23, 75, 6, 37, 44, 8, 37, 23, 70, 1
23, 75, 6, 37, 44, 8, 41, 23, 100, 7
23, 75, 6, 37, 44, 8, 87, 23, 32, 6
59, 94, 93, 74, 58, 1, 81, 59, 42, 1
59, 94, 93, 74, 58, 1, 48, 59, 20, 4
41, 58, 54, 12, 80, 10, 10, 41, 42, 2
71, 53, 53, 96, 64, 9, 71, 71, 59, 2
71, 53, 53, 96, 64, 9, 99, 71, 8, 2
71, 53, 53, 96, 64, 9, 95, 71, 85, 10
95, 49, 79, 65, 55, 6, 16, 95, 21, 7
23, 99, 19, 50, 78, 9, 30, 23, 44, 1
23, 99, 19, 50, 78, 9, 37, 23, 70, 1
23, 99, 19, 50, 78, 9, 41, 23, 100, 7
23, 99, 19, 50, 78, 9, 87, 23, 32, 6
95, 60, 41, 61, 43, 3, 16, 95, 21, 7
95, 42, 83, 64, 5, 10, 16, 95, 21, 7
53, 37, 7, 84, 52, 7, 1, 53, 51, 9
53, 37, 7, 84, 52, 7, 2, 53, 11, 1
59, 93, 5, 97, 47, 3, 81, 59, 42, 1
59, 93, 5, 97, 47, 3, 48, 59, 20, 4
29, 40, 39, 82, 38, 9, 63, 29, 16, 6
59, 17, 92, 82, 78, 2, 81, 59, 42, 1
59, 17, 92, 82, 78, 2, 48, 59, 20, 4
35, 16, 43, 54, 36, 3, 87, 35, 17, 6
29, 53, 82, 88, 77, 6, 63, 29, 16, 6
53, 16, 48, 83, 67, 8, 1, 53, 51, 9
53, 16, 48, 83, 67, 8, 2, 53, 11, 1
89, 19, 24, 91, 9, 4, 58, 89, 85, 4
59, 88, 78, 48, 78, 5, 81, 59, 42, 1
59, 88, 78, 48, 78, 5, 48, 59, 20, 4
35, 59, 66, 81, 13, 9, 87, 35, 17, 6
89, 41, 13, 17, 41, 8, 58, 89, 85, 4
29, 27, 16, 100, 5, 2, 63, 29, 16, 6
71, 3, 61, 14, 72, 2, 71, 71, 59, 2
71, 3, 61, 14, 72, 2, 99, 71, 8, 2
71, 3, 61, 14, 72, 2, 95, 71, 85, 10
77, 10, 72, 23, 98, 1, 57, 77, 31, 9
77, 10, 72, 23, 98, 1, 29, 77, 71, 7
77, 64, 65, 68, 28, 2, 57, 77, 31, 9
77, 64, 65, 68, 28, 2, 29, 77, 71, 7
71, 36, 51, 52, 4, 3, 71, 71, 59, 2
71, 36, 51, 52, 4, 3, 99, 71, 8, 2
71, 36, 51, 52, 4, 3, 95, 71, 85, 10
77, 48, 88, 9, 92, 7, 57, 77, 31, 9
77, 48, 88, 9, 92, 7, 29, 77, 71, 7
77, 97, 16, 9, 26, 10, 57, 77, 31, 9
77, 97, 16, 9, 26, 10, 29, 77, 71, 7
77, 76, 44, 36, 98, 1, 57, 77, 31, 9
77, 76, 44, 36, 98, 1, 29, 77, 71, 7
71, 57, 61, 55, 6, 10, 71, 71, 59, 2
71, 57, 61, 55, 6, 10, 99, 71, 8, 2
71, 57, 61, 55, 6, 10, 95, 71, 85, 10
71, 31, 91, 43, 82, 8, 71, 71, 59, 2
71, 31, 91, 43, 82, 8, 99, 71, 8, 2
71, 31, 91, 43, 82, 8, 95, 71, 85, 10
41, 74, 100, 59, 62, 2, 10, 41, 42, 2
77, 18, 47, 70, 14, 3, 57, 77, 31, 9
77, 18, 47, 70, 14, 3, 29, 77, 71, 7
35, 85, 23, 61, 61, 6, 87, 35, 17, 6
77, 96, 94, 5, 67, 7, 57, 77, 31, 9
77, 96, 94, 5, 67, 7, 29, 77, 71, 7
23, 98, 84, 17, 16, 9, 30, 23, 44, 1
23, 98, 84, 17, 16, 9, 37, 23, 70, 1
23, 98, 84, 17, 16, 9, 41, 23, 100, 7
23, 98, 84, 17, 16, 9, 87, 23, 32, 6
71, 91, 83, 46, 24, 3, 71, 71, 59, 2
71, 91, 83, 46, 24, 3, 99, 71, 8, 2
71, 91, 83, 46, 24, 3, 95, 71, 85, 10
89, 17, 37, 65, 16, 2, 58, 89, 85, 4
59, 71, 9, 29, 19, 7, 81, 59, 42, 1
59, 71, 9, 29, 19, 7, 48, 59, 20, 4
29, 4, 4, 73, 70, 4, 63, 29, 16, 6
41, 49, 70, 60, 29, 2, 10, 41, 42, 2
23, 71, 35, 89, 22, 7, 30, 23, 44, 1
23, 71, 35, 89, 22, 7, 37, 23, 70, 1
23, 71, 35, 89, 22, 7, 41, 23, 100, 7
23, 71, 35, 89, 22, 7, 87, 23, 32, 6
35, 74, 86, 3, 86, 3, 87, 35, 17, 6
29, 91, 9, 59, 31, 8, 63, 29, 16, 6
59, 38, 37, 88, 92, 9, 81, 59, 42, 1
59, 38, 37, 88, 92, 9, 48, 59, 20, 4
23, 79, 22, 60, 9, 6, 30, 23, 44, 1
23, 79, 22, 60, 9, 6, 37, 23, 70, 1
23, 79, 22, 60, 9, 6, 41, 23, 100, 7
23, 79, 22, 60, 9, 6, 87, 23, 32, 6
29, 68, 87, 59, 70, 3, 63, 29, 16, 6
95, 36, 6, 32, 47, 8, 16, 95, 21, 7
35, 68, 2, 46, 81, 3, 87, 35, 17, 6
53, 31, 40, 79, 74, 1, 1, 53, 51, 9
53, 31, 40, 79, 74, 1, 2, 53, 11, 1
89, 61, 35, 100, 86, 6, 58, 89, 85, 4
53, 9, 92, 21, 71, 1, 1, 53, 51, 9
53, 9, 92, 21, 71, 1, 2, 53, 11, 1
23, 19, 56, 75, 40, 5, 30, 23, 44, 1
23, 19, 56, 75, 40, 5, 37, 23, 70, 1
23, 19, 56, 75, 40, 5, 41, 23, 100, 7
23, 19, 56, 75, 40, 5, 87, 23, 32, 6
95, 47, 80, 9, 51, 6, 16, 95, 21, 7
77, 10, 95, 38, 89, 9, 57, 77, 31, 9
77, 10, 95, 38, 89, 9, 29, 77, 71, 7
71, 26, 70, 67, 88, 3, 71, 71, 59, 2
71, 26, 70, 67, 88, 3, 99, 71, 8, 2
71, 26, 70, 67, 88, 3, 95, 71, 85, 10
23, 48, 93, 89, 99, 4, 30, 23, 44, 1
23, 48, 93, 89, 99, 4, 37, 23, 70, 1
23, 48, 93, 89, 99, 4, 41, 23, 100, 7
23, 48, 93, 89, 99, 4, 87, 23, 32, 6
89, 77, 50, 7, 42, 9, 58, 89, 85, 4
35, 34, 31, 86, 62, 5, 87, 35, 17, 6
89, 55, 14, 38, 41, 5, 58, 89, 85, 4
53, 6, 25, 88, 4, 4, 1, 53, 51, 9
53, 6, 25, 88, 4, 4, 2, 53, 11, 1
89, 19, 79, 88, 11, 5, 58, 89, 85, 4
89, 64, 98, 90, 82, 1, 58, 89, 85, 4
71, 5, 37, 43, 28, 1, 71, 71, 59, 2
71, 5, 37, 43, 28, 1, 99, 71, 8, 2
71, 5, 37, 43, 28, 1, 95, 71, 85, 10
41, 37, 7, 15, 56, 6, 10, 41, 42, 2
95, 84, 36, 44, 25, 1, 16, 95, 21, 7
89, 64, 66, 45, 32, 1, 58, 89, 85, 4
59, 70, 29, 3, 55, 9, 81, 59, 42, 1
59, 70, 29, 3, 55, 9, 48, 59, 20, 4
95, 79, 7, 26, 18, 3, 16, 95, 21, 7
29, 14, 9, 36, 79, 10, 63, 29, 16, 6
95, 94, 14, 5, 94, 3, 16, 95, 21, 7
29, 34, 3, 33, 68, 5, 63, 29, 16, 6
29, 98, 75, 27, 8, 5, 63, 29, 16, 6
53, 64, 36, 1, 60, 10, 1, 53, 51, 9
53, 64, 36, 1, 60, 10, 2, 53, 11, 1
35, 92, 82, 73, 42, 5, 87, 35, 17, 6
35, 15, 61, 99, 6, 6, 87, 35, 17, 6
59, 26, 52, 83, 76, 8, 81, 59, 42, 1
59, 26, 52, 83, 76, 8, 48, 59, 20, 4
23, 41, 78, 66, 99, 2, 30, 23, 44, 1
23, 41, 78, 66, 99, 2, 37, 23, 70, 1
23, 41, 78, 66, 99, 2, 41, 23, 100, 7
23, 41, 78, 66, 99, 2, 87, 23, 32, 6
95, 79, 65, 100, 65, 1, 16, 95, 21, 7
35, 29, 51, 2, 46, 6, 87, 35, 17, 6
29, 47, 29, 91, 2, 1, 63, 29, 16, 6
71, 71, 50, 37, 88, 9, 71, 71, 59, 2
71, 71, 50, 37, 88, 9, 99, 71, 8, 2
71, 71, 50, 37, 88, 9, 95, 71, 85, 10
95, 19, 100, 41, 68, 9, 16, 95, 21, 7
77, 32, 39, 6, 85, 2, 57, 77, 31, 9
77, 32, 39, 6, 85, 2, 29, 77, 71, 7
41, 71, 25, 56, 3, 5, 10, 41, 42, 2
53, 60, 79, 7, 27, 7, 1, 53, 51, 9
53, 60, 79, 7, 27, 7, 2, 53, 11, 1
41, 58, 94, 96, 8, 7, 10, 41, 42, 2
59, 56, 77, 44, 98, 1, 81, 59, 42, 1
59, 56, 77, 44, 98, 1, 48, 59, 20, 4
95, 23, 66, 87, 50, 10, 16, 95, 21, 7
23, 47, 29, 25, 8, 1, 30, 23, 44, 1
23, 47, 29, 25, 8, 1, 37, 23, 70, 1
23, 47, 29, 25, 8, 1, 41, 23, 100, 7
23, 47, 29, 25, 8, 1, 87, 23, 32, 6
41, 81, 11, 11, 40, 10, 10, 41, 42, 2
35, 11, 10, 78, 92, 10, 87, 35, 17, 6
29, 38, 70, 22, 41, 6, 63, 29, 16, 6
95, 40, 4, 35, 38, 3, 16, 95, 21, 7
77, 89, 60, 100, 83, 6, 57, 77, 31, 9
77, 89, 60, 100, 83, 6, 29, 77, 71, 7
29, 56, 73, 22, 13, 8, 63, 29, 16, 6
35, 24, 28, 66, 9, 8, 87, 35, 17, 6
77, 78, 19, 95, 50, 9, 57, 77, 31, 9
77, 78, 19, 95, 50, 9, 29, 77, 71, 7
89, 76, 20, 5, 74, 10, 58, 89, 85, 4
77, 9, 92, 47, 27, 1, 57, 77, 31, 9
77, 9, 92, 47, 27, 1, 29, 77, 71, 7
77, 13, 63, 81, 33, 2, 57, 77, 31, 9
77, 13, 63, 81, 33, 2, 29, 77, 71, 7
77, 60, 91, 73, 37, 4, 57, 77, 31, 9
77, 60, 91, 73, 37, 4, 29, 77, 71, 7
23, 7, 70, 33, 30, 6, 30, 23, 44, 1
23, 7, 70, 33, 30, 6, 37, 23, 70, 1
23, 7, 70, 33, 30, 6, 41, 23, 100, 7
23, 7, 70, 33, 30, 6, 87, 23, 32, 6
89, 59, 83, 67, 54, 9, 58, 89, 85, 4
53, 75, 19, 9, 77, 2, 1, 53, 51, 9
53, 75, 19, 9, 77, 2, 2, 53, 11, 1
35, 3, 79, 41, 50, 9, 87, 35, 17, 6
53, 28, 63, 1, 33, 10, 1, 53, 51, 9
53, 28, 63, 1, 33, 10, 2, 53, 11, 1
95, 71, 30, 34, 79, 5, 16, 95, 21, 7
59, 55, 99, 64, 81, 5, 81, 59, 42, 1
59, 55, 99, 64, 81, 5, 48, 59, 20, 4
71, 82, 67, 34, 66, 9, 71, 71, 59, 2
71, 82, 67, 34, 66, 9, 99, 71, 8, 2
71, 82, 67, 34, 66, 9, 95, 71, 85, 10
77, 23, 20, 76, 98, 9, 57, 77, 31, 9
77, 23, 20, 76, 98, 9, 29, 77, 71, 7
71, 36, 35, 65, 35, 4, 71, 71, 59, 2
71, 36, 35, 65, 35, 4, 99, 71, 8, 2
71, 36, 35, 65, 35, 4, 95, 71, 85, 10
71, 82, 40, 19, 12, 5, 71, 71, 59, 2
71, 82, 40, 19, 12, 5, 99, 71, 8, 2
71, 82, 40, 19, 12, 5, 95, 71, 85, 10
53, 6, 13, 38, 71, 10, 1, 53, 51, 9
53, 6, 13, 38, 71, 10, 2, 53, 11, 1
41, 64, 75, 49, 70, 8, 10, 41, 42, 2
35, 6, 29, 31, 19, 5, 87, 35, 17, 6
29, 30, 81, 82, 99, 10, 63, 29, 16, 6
77, 8, 66, 55, 71, 6, 57, 77, 31, 9
77, 8, 66, 55, 71, 6, 29, 77, 71, 7
77, 41, 26, 43, 53, 6, 57, 77, 31, 9
77, 41, 26, 43, 53, 6, 29, 77, 71, 7
71, 50, 7, 71, 23, 1, 71, 71, 59, 2
71, 50, 7, 71, 23, 1, 99, 71, 8, 2
71, 50, 7, 71, 23, 1, 95, 71, 85, 10
53, 96, 7, 12, 59, 7, 1, 53, 51, 9
53, 96, 7, 12, 59, 7, 2, 53, 11, 1
59, 27, 87, 58, 64, 1, 81, 59, 42, 1
59, 27, 87, 58, 64, 1, 48, 59, 20, 4
89, 11, 47, 58, 29, 1, 58, 89, 85, 4
89, 90, 84, 95, 79, 6, 58, 89, 85, 4
41, 79, 54, 14, 39, 8, 10, 41, 42, 2
29, 63, 90, 46, 89, 3, 63, 29, 16, 6
35, 23, 98, 98, 97, 8, 87, 35, 17, 6
35, 100, 59, 60, 29, 3, 87, 35, 17, 6
77, 1, 7, 48, 64, 3, 57, 77, 31, 9
77, 1, 7, 48, 64, 3, 29, 77, 71, 7
95, 20, 57, 97, 10, 7, 16, 95, 21, 7
35, 26, 88, 48, 69, 5, 87, 35, 17, 6
29, 74, 45, 45, 79, 6, 63, 29, 16, 6
89, 14, 42, 100, 1, 4, 58, 89, 85, 4
77, 46, 80, 77, 52, 2, 57, 77, 31, 9
77, 46, 80, 77, 52, 2, 29, 77, 71, 7
71, 66, 12, 14, 18, 7, 71, 71, 59, 2
71, 66, 12, 14, 18, 7, 99, 71, 8, 2
71, 66, 12, 14, 18, 7, 95, 71, 85, 10
35, 65, 94, 62, 90, 2, 87, 35, 17, 6
29, 67, 15, 91, 91, 7, 63, 29, 16, 6
41, 75, 14, 72, 53, 9, 10, 41, 42, 2
35, 98, 85, 8, 77, 8, 87, 35, 17, 6
35, 43, 90, 24, 9, 4, 87, 35, 17, 6
41, 19, 60, 92, 20, 8, 10, 41, 42, 2
41, 90, 64, 34, 65, 3, 10, 41, 42, 2
23, 33, 58, 15, 82, 7, 30, 23, 44, 1
23, 33, 58, 15, 82, 7, 37, 23, 70, 1
23, 33, 58, 15, 82, 7, 41, 23, 100, 7
23, 33, 58, 15, 82, 7, 87, 23, 32, 6
77, 13, 24, 3, 2, 3, 57, 77, 31, 9
77, 13, 24, 3, 2, 3, 29, 77, 71, 7
71, 67, 77, 21, 3, 3, 71, 71, 59, 2
71, 67, 77, 21, 3, 3, 99, 71, 8, 2
71, 67, 77, 21, 3, 3, 95, 71, 85, 10
77, 62, 97, 25, 53, 2, 57, 77, 31, 9
77, 62, 97, 25, 53, 2, 29, 77, 71, 7
41, 80, 83, 19, 89, 4, 10, 41, 42, 2
71, 32, 74, 33, 95, 9, 71, 71, 59, 2
71, 32, 74, 33, 95, 9, 99, 71, 8, 2
71, 32, 74, 33, 95, 9, 95, 71, 85, 10
77, 84, 58, 76, 55, 7, 57, 77, 31, 9
77, 84, 58, 76, 55, 7, 29, 77, 71, 7
35, 39, 77, 16, 20, 5, 87, 35, 17, 6
29, 92, 27, 25, 83, 4, 63, 29, 16, 6
35, 89, 52, 61, 35, 7, 87, 35, 17, 6
29, 90, 8, 99, 17, 9, 63, 29, 16, 6
59, 94, 15, 95, 8, 2, 81, 59, 42, 1
59, 94, 15, 95, 8, 2, 48, 59, 20, 4
71, 43, 64, 5, 15, 1, 71, 71, 59, 2
71, 43, 64, 5, 15, 1, 99, 71, 8, 2
71, 43, 64, 5, 15, 1, 95, 71, 85, 10
59, 14, 29, 88, 5, 4, 81, 59, 42, 1
59, 14, 29, 88, 5, 4, 48, 59, 20, 4
71, 64, 18, 93, 13, 5, 71, 71, 59, 2
71, 64, 18, 93, 13, 5, 99, 71, 8, 2
71, 64, 18, 93, 13, 5, 95, 71, 85, 10
29, 35, 66, 12, 17, 7, 63, 29, 16, 6
59, 98, 51, 96, 29, 9, 81, 59, 42, 1
59, 98, 51, 96, 29, 9, 48, 59, 20, 4
59, 32, 89, 41, 25, 1, 81, 59, 42, 1
59, 32, 89, 41, 25, 1, 48, 59, 20, 4
59, 95, 14, 3, 70, 2, 81, 59, 42, 1
59, 95, 14, 3, 70, 2, 48, 59, 20, 4
29, 71, 33, 70, 85, 10, 63, 29, 16, 6
29, 20, 84, 77, 82, 2, 63, 29, 16, 6
53, 28, 62, 3, 23, 6, 1, 53, 51, 9
53, 28, 62, 3, 23, 6, 2, 53, 11, 1
95, 55, 65, 26, 54, 1, 16, 95, 21, 7
23, 87, 21, 79, 3, 5, 30, 23, 44, 1
23, 87, 21, 79, 3, 5, 37, 23, 70, 1
23, 87, 21, 79, 3, 5, 41, 23, 100, 7
23, 87, 21, 79, 3, 5, 87, 23, 32, 6
71, 17, 6, 16, 28, 10, 71, 71, 59, 2
71, 17, 6, 16, 28, 10, 99, 71, 8, 2
71, 17, 6, 16, 28, 10, 95, 71, 85, 10
95, 23, 66, 3, 56, 2, 16, 95, 21, 7
95, 36, 36, 88, 47, 10, 16, 95, 21, 7
95, 13, 20, 28, 36, 4, 16, 95, 21, 7
71, 67, 34, 91, 62, 8, 71, 71, 59, 2
71, 67, 34, 91, 62, 8, 99, 71, 8, 2
71, 67, 34, 91, 62, 8, 95, 71, 85, 10
53, 92, 47, 79, 88, 6, 1, 53, 51, 9
53, 92, 47, 79, 88, 6, 2, 53, 11, 1
23, 11, 5, 87, 47, 2, 30, 23, 44, 1
23, 11, 5, 87, 47, 2, 37, 23, 70, 1
23, 11, 5, 87, 47, 2, 41, 23, 100, 7
23, 11, 5, 87, 47, 2, 87, 23, 32, 6
95, 13, 87, 52, 20, 10, 16, 95, 21, 7
95, 61, 35, 43, 91, 9, 16, 95, 21, 7
23, 45, 31, 99, 51, 7, 30, 23, 44, 1
23, 45, 31, 99, 51, 7, 37, 23, 70, 1
23, 45, 31, 99, 51, 7, 41, 23, 100, 7
23, 45, 31, 99, 51, 7, 87, 23, 32, 6
53, 74, 45, 7, 39, 5, 1, 53, 51, 9
53, 74, 45, 7, 39, 5, 2, 53, 11, 1
89, 72, 88, 76, 96, 3, 58, 89, 85, 4
59, 63, 6, 67, 12, 1, 81, 59, 42, 1
59, 63, 6, 67, 12, 1, 48, 59, 20, 4
89, 63, 4, 52, 44, 4, 58, 89, 85, 4
59, 10, 73, 32, 43, 7, 81, 59, 42, 1
59, 10, 73, 32, 43, 7, 48, 59, 20, 4
35, 64, 73, 63, 68, 9, 87, 35, 17, 6
77, 91, 68, 24, 82, 4, 57, 77, 31, 9
77, 91, 68, 24, 82, 4, 29, 77, 71, 7
95, 56, 100, 11, 98, 2, 16, 95, 21, 7
89, 90, 77, 21, 52, 7, 58, 89, 85, 4
53, 9, 44, 88, 57, 8, 1, 53, 51, 9
53, 9, 44, 88, 57, 8, 2, 53, 11, 1
29, 7, 19, 42, 36, 10, 63, 29, 16, 6
77, 78, 2, 13, 58, 5, 57, 77, 31, 9
77, 78, 2, 13, 58, 5, 29, 77, 71, 7
41, 85, 79, 65, 95, 5, 10, 41, 42, 2
77, 95, 21, 54, 27, 5, 57, 77, 31, 9
77, 95, 21, 54, 27, 5, 29, 77, 71, 7
29, 14, 62, 52, 80, 8, 63, 29, 16, 6
95, 70, 89, 24, 34, 6, 16, 95, 21, 7
95, 24, 14, 14, 60, 8, 16, 95, 21, 7
89, 27, 89, 12, 37, 6, 58, 89, 85, 4
89, 25, 37, 44, 78, 9, 58, 89, 85, 4
53, 62, 14, 80, 11, 4, 1, 53, 51, 9
53, 62, 14, 80, 11, 4, 2, 53, 11, 1
35, 22, 86, 89, 39, 9, 87, 35, 17, 6
89, 80, 29, 57, 62, 6, 58, 89, 85, 4
77, 99, 99, 38, 89, 9, 57, 77, 31, 9
77, 99, 99, 38, 89, 9, 29, 77, 71, 7
23, 40, 90, 7, 28, 7, 30, 23, 44, 1
23, 40, 90, 7, 28, 7, 37, 23, 70, 1
23, 40, 90, 7, 28, 7, 41, 23, 100, 7
23, 40, 90, 7, 28, 7, 87, 23, 32, 6
95, 78, 99, 59, 69, 10, 16, 95, 21, 7
77, 38, 51, 59, 40, 1, 57, 77, 31, 9
77, 38, 51, 59, 40, 1, 29, 77, 71, 7
41, 86, 100, 81, 43, 8, 10, 41, 42, 2
95, 91, 61, 21, 1, 8, 16, 95, 21, 7
53, 24, 70, 59, 7, 9, 1, 53, 51, 9
53, 24, 70, 59, 7, 9, 2, 53, 11, 1
53, 73, 59, 62, 16, 3, 1, 53, 51, 9
53, 73, 59, 62, 16, 3, 2, 53, 11, 1
29, 95, 69, 56, 78, 8, 63, 29, 16, 6
53, 47, 86, 3, 25, 8, 1, 53, 51, 9
53, 47, 86, 3, 25, 8, 2, 53, 11, 1
23, 37, 17, 28, 87, 1, 30, 23, 44, 1
23, 37, 17, 28, 87, 1, 37, 23, 70, 1
23, 37, 17, 28, 87, 1, 41, 23, 100, 7
23, 37, 17, 28, 87, 1, 87, 23, 32, 6
29, 100, 63, 23, 39, 7, 63, 29, 16, 6
77, 64, 87, 65, 2, 7, 57, 77, 31, 9
77, 64, 87, 65, 2, 7, 29, 77, 71, 7
23, 40, 22, 61, 45, 3, 30, 23, 44, 1
23, 40, 22, 61, 45, 3, 37, 23, 70, 1
23, 40, 22, 61, 45, 3, 41, 23, 100, 7
23, 40, 22, 61, 45, 3, 87, 23, 32, 6
29, 52, 62, 42, 47, 3, 63, 29, 16, 6
95, 53, 37, 75, 40, 3, 16, 95, 21, 7
23, 16, 72, 27, 59, 2, 30, 23, 44, 1
23, 16, 72, 27, 59, 2, 37, 23, 70, 1
23, 16, 72, 27, 59, 2, 41, 23, 100, 7
23, 16, 72, 27, 59, 2, 87, 23, 32, 6
53, 33, 29, 34, 30, 9, 1, 53, 51, 9
53, 33, 29, 34, 30, 9, 2, 53, 11, 1
23, 89, 82, 96, 55, 1, 30, 23, 44, 1
23, 89, 82, 96, 55, 1, 37, 23, 70, 1
23, 89, 82, 96, 55, 1, 41, 23, 100, 7
23, 89, 82, 96, 55, 1, 87, 23, 32, 6
59, 14, 27, 34, 44, 1, 81, 59, 42, 1
59, 14, 27, 34, 44, 1, 48, 59, 20, 4
59, 23, 20, 78, 96, 1, 81, 59, 42, 1
59, 23, 20, 78, 96, 1, 48, 59, 20, 4
29, 92, 7, 11, 93, 5, 63, 29, 16, 6
29, 98, 79, 4, 7, 3, 63, 29, 16, 6
41, 54, 35, 58, 88, 4, 10, 41, 42, 2
53, 100, 69, 50, 24, 2, 1, 53, 51, 9
53, 100, 69, 50, 24, 2, 2, 53, 11, 1
41, 27, 43, 67, 92, 8, 10, 41, 42, 2
59, 37, 43, 47, 61, 4, 81, 59, 42, 1
59, 37, 43, 47, 61, 4, 48, 59, 20, 4
77, 90, 19, 41, 99, 2, 57, 77, 31, 9
77, 90, 19, 41, 99, 2, 29, 77, 71, 7
71, 18, 92, 27, 75, 8, 71, 71, 59, 2
71, 18, 92, 27, 75, 8, 99, 71, 8, 2
71, 18, 92, 27, 75, 8, 95, 71, 85, 10
71, 46, 25, 56, 22, 9, 71, 71, 59, 2
71, 46, 25, 56, 22, 9, 99, 71, 8, 2
71, 46, 25, 56, 22, 9, 95, 71, 85, 10
23, 38, 52, 80, 4, 5, 30, 23, 44, 1
23, 38, 52, 80, 4, 5, 37, 23, 70, 1
23, 38, 52, 80, 4, 5, 41, 23, 100, 7
23, 38, 52, 80, 4, 5, 87, 23, 32, 6
53, 57, 47, 2, 36, 6, 1, 53, 51, 9
53, 57, 47, 2, 36, 6, 2, 53, 11, 1
59, 99, 39, 54, 100, 3, 81, 59, 42, 1
59, 99, 39, 54, 100, 3, 48, 59, 20, 4
95, 73, 79, 53, 7, 1, 16, 95, 21, 7
77, 37, 24, 16, 69, 4, 57, 77, 31, 9
77, 37, 24, 16, 69, 4, 29, 77, 71, 7
95, 56, 37, 15, 76, 5, 16, 95, 21, 7
89, 29, 86, 2, 73, 1, 58, 89, 85, 4
41, 56, 76, 98, 50, 6, 10, 41, 42, 2
41, 11, 23, 63, 83, 10, 10, 41, 42, 2
53, 17, 35, 4, 86, 3, 1, 53, 51, 9
53, 17, 35, 4, 86, 3, 2, 53, 11, 1
41, 41, 36, 97, 90, 9, 10, 41, 42, 2
53, 91, 46, 73, 56, 5, 1, 53, 51, 9
53, 91, 46, 73, 56, 5, 2, 53, 11, 1
35, 46, 42, 60, 95, 2, 87, 35, 17, 6
41, 1, 13, 55, 99, 6, 10, 41, 42, 2
53, 33, 30, 46, 15, 6, 1, 53, 51, 9
53, 33, 30, 46, 15, 6, 2, 53, 11, 1
53, 12, 16, 48, 52, 8, 1, 53, 51, 9
53, 12, 16, 48, 52, 8, 2, 53, 11, 1
59, 21, 57, 49, 34, 2, 81, 59, 42, 1
59, 21, 57, 49, 34, 2, 48, 59, 20, 4
89, 37, 63, 78, 2, 5, 58, 89, 85, 4
89, 76, 44, 65, 14, 1, 58, 89, 85, 4
89, 100, 53, 55, 23, 9, 58, 89, 85, 4
53, 94, 53, 90, 74, 10, 1, 53, 51, 9
53, 94, 53, 90, 74, 10, 2, 53, 11, 1
41, 25, 40, 73, 33, 8, 10, 41, 42, 2
53, 23, 61, 7, 82, 10, 1, 53, 51, 9
53, 23, 61, 7, 82, 10, 2, 53, 11, 1
95, 91, 74, 91, 47, 6, 16, 95, 21, 7
95, 98, 36, 40, 97, 1, 16, 95, 21, 7
23, 89, 53, 35, 70, 4, 30, 23, 44, 1
23, 89, 53, 35, 70, 4, 37, 23, 70, 1
23, 89, 53, 35, 70, 4, 41, 23, 100, 7
23, 89, 53, 35, 70, 4, 87, 23, 32, 6
77, 14, 46, 2, 49, 6, 57, 77, 31, 9
77, 14, 46, 2, 49, 6, 29, 77, 71, 7
41, 76, 8, 56, 14, 5, 10, 41, 42, 2
53, 90, 66, 73, 14, 4, 1, 53, 51, 9
53, 90, 66, 73, 14, 4, 2, 53, 11, 1
95, 39, 66, 56, 6, 3, 16, 95, 21, 7
59, 14, 40, 44, 88, 8, 81, 59, 42, 1
59, 14, 40, 44, 88, 8, 48, 59, 20, 4
41, 29, 65, 78, 67, 1, 10, 41, 42, 2
95, 78, 37, 87, 38, 6, 16, 95, 21, 7
95, 37, 42, 84, 79, 6, 16, 95, 21, 7
95, 50, 100, 50, 68, 1, 16, 95, 21, 7
71, 7, 87, 70, 45, 7, 71, 71, 59, 2
71, 7, 87, 70, 45, 7, 99, 71, 8, 2
71, 7, 87, 70, 45, 7, 95, 71, 85, 10
59, 47, 74, 70, 84, 8, 81, 59, 42, 1
59, 47, 74, 70, 84, 8, 48, 59, 20, 4
53, 96, 21, 8, 40, 6, 1, 53, 51, 9
53, 96, 21, 8, 40, 6, 2, 53, 11, 1
59, 67, 59, 88, 34, 2, 81, 59, 42, 1
59, 67, 59, 88, 34, 2, 48, 59, 20, 4
53, 90, 18, 54, 25, 5, 1, 53, 51, 9
53, 90, 18, 54, 25, 5, 2, 53, 11, 1
53, 22, 10, 98, 58, 5, 1, 53, 51, 9
53, 22, 10, 98, 58, 5, 2, 53, 11, 1
29, 66, 89, 88, 56, 4, 63, 29, 16, 6
95, 11, 28, 56, 25, 5, 16, 95, 21, 7
35, 33, 31, 24, 2, 5, 87, 35, 17, 6
29, 92, 98, 25, 12, 2, 63, 29, 16, 6
59, 61, 10, 14, 81, 2, 81, 59, 42, 1
59, 61, 10, 14, 81, 2, 48, 59, 20, 4
77, 61, 32, 84, 58, 8, 57, 77, 31, 9
77, 61, 32, 84, 58, 8, 29, 77, 71, 7
71, 83, 58, 57, 45, 10, 71, 71, 59, 2
71, 83, 58, 57, 45, 10, 99, 71, 8, 2
71, 83, 58, 57, 45, 10, 95, 71, 85, 10
