col1,col2,col3,col4,col5,pk
17,54,70,56,45,9
67,70,62,3,56,8
20,81,45,88,97,7
95,55,73,11,45,2
33,58,42,66,85,9
3,12,39,51,28,2
20,92,72,50,78,8
4,44,95,63,16,8
71,25,14,68,70,7
59,24,70,63,20,2
8,64,95,17,30,2
24,67,77,18,11,5
96,29,77,78,76,9
92,72,42,2,33,1
21,48,87,14,57,8
82,10,84,10,35,1
55,32,92,16,89,7
89,9,55,43,6,4
33,90,74,56,39,10
5,15,9,8,76,4
7,61,45,12,37,8
1,80,9,83,29,1
23,92,58,83,26,10
58,96,52,77,3,4
36,67,2,4,2,2
5,51,50,98,82,3
52,89,90,70,64,1
43,85,71,82,50,6
6,98,8,28,3,10
100,51,37,95,29,4
10,31,19,28,35,1
45,45,13,89,13,10
18,71,5,91,52,8
68,54,31,94,99,9
86,51,72,44,80,8
67,10,29,76,37,5
70,18,80,41,3,5
61,100,24,50,9,10
11,43,47,53,11,1
11,26,62,41,90,7
79,20,4,8,18,8
95,58,11,90,55,5
46,75,27,46,98,6
12,4,32,24,98,6
32,82,83,6,17,5
97,8,89,44,28,1
42,40,86,2,94,6
71,89,20,25,55,1
53,60,93,74,48,8
55,45,67,81,37,8
92,98,38,7,83,8
97,35,72,5,32,7
55,31,21,23,75,10
82,54,1,23,76,8
57,99,46,60,38,1
8,72,7,32,96,3
3,61,17,11,21,2
49,59,18,70,91,9
70,64,30,27,8,9
98,17,57,66,34,4
2,13,56,1,42,3
82,30,68,11,4,9
90,9,79,97,67,9
92,25,54,73,71,8
88,70,74,77,53,8
70,46,66,88,96,4
99,12,81,28,32,7
42,68,17,75,43,9
38,38,68,98,26,2
22,92,76,41,18,6
73,99,24,68,55,2
64,32,81,73,75,4
59,87,34,47,74,8
50,56,57,46,83,4
48,10,54,94,82,8
97,82,4,33,87,4
88,78,95,86,3,6
100,65,40,42,65,3
10,3,76,64,26,4
91,45,100,59,74,10
6,89,70,6,70,10
68,79,83,24,48,7
25,39,100,94,68,8
53,28,100,14,100,9
59,68,8,8,84,2
82,95,24,29,66,7
41,81,87,39,55,1
26,44,19,93,97,9
79,2,38,76,86,3
78,74,55,93,64,3
14,87,12,34,51,10
34,38,97,95,100,7
87,85,61,39,37,2
22,8,17,22,73,4
96,90,73,55,6,4
69,81,24,55,89,7
96,76,45,26,59,1
75,65,56,90,7,8
9,48,86,100,58,8
84,96,42,50,74,10
11,63,94,51,9,8
94,44,83,30,21,4
6,25,94,90,95,9
70,61,19,59,51,9
35,94,86,60,20,3
85,17,13,11,65,10
33,47,38,38,89,2
86,50,11,72,9,9
74,59,86,61,38,3
18,87,5,29,37,5
10,75,24,80,43,8
74,20,37,52,43,3
67,26,11,84,62,2
10,86,74,5,96,4
75,70,45,42,7,7
43,87,11,27,42,1
96,36,69,37,60,7
43,56,31,14,51,9
1,70,52,39,33,4
33,100,98,13,91,10
18,43,27,7,2,9
84,48,59,8,28,1
88,84,76,84,31,6
92,21,65,1,17,8
83,58,13,29,74,10
42,40,13,69,59,5
3,13,9,18,18,2
75,86,11,46,100,4
45,51,66,62,61,4
86,67,32,4,99,3
55,17,38,32,46,4
35,15,63,66,84,5
64,86,36,66,64,9
93,7,46,39,56,3
5,27,32,45,18,1
98,36,78,39,43,7
50,32,86,37,51,10
62,32,19,47,91,7
90,86,62,7,42,4
94,24,37,11,34,5
79,59,44,14,28,8
51,77,23,89,83,2
16,72,85,67,80,6
55,43,25,35,74,4
92,39,48,57,32,9
37,68,56,5,79,9
99,39,74,41,58,5
18,30,36,21,100,9
92,94,99,17,43,2
24,1,39,10,27,5
72,87,50,60,100,3
37,69,8,70,9,6
24,55,9,21,58,10
15,81,39,63,65,2
73,52,86,31,53,7
16,70,26,25,38,10
64,51,12,13,42,2
27,27,22,26,42,4
11,60,44,37,30,9
46,37,94,89,99,8
51,75,68,30,19,8
21,71,94,61,18,10
78,6,81,12,54,3
3,35,30,95,67,1
21,24,3,20,63,5
80,46,92,41,68,10
52,2,22,7,19,8
79,53,29,59,26,4
19,62,39,99,15,5
91,21,83,1,96,1
49,70,55,64,16,3
28,6,10,23,50,2
36,46,12,32,23,7
95,36,15,63,34,4
84,63,75,19,45,5
69,75,89,52,78,10
6,72,79,20,2,5
37,50,36,12,42,3
51,86,3,43,86,9
33,78,18,91,16,2
41,100,87,15,4,1
100,8,50,14,78,1
67,88,35,65,73,4
99,36,100,76,99,2
34,78,24,58,57,8
95,84,37,84,68,4
87,88,59,82,31,8
69,22,51,97,44,5
37,90,60,72,99,3
35,8,98,28,41,7
66,71,57,75,70,7
5,11,11,97,69,2
20,54,56,54,62,3
37,10,62,51,62,7
35,90,79,99,58,4
73,36,51,85,81,4
89,79,51,23,40,9
46,2,43,4,1,6
99,49,32,59,63,1
81,88,35,40,69,6
59,45,35,13,65,5
63,62,54,24,95,2
70,73,86,27,35,9
63,61,27,52,11,4
71,95,36,56,77,3
42,3,24,40,74,2
58,82,23,16,72,10
91,99,48,53,75,5
65,17,79,56,55,2
30,51,22,23,44,2
28,70,11,69,81,5
29,87,85,56,3,6
12,100,45,21,32,4
31,53,49,36,75,6
17,83,24,16,63,8
21,16,82,93,74,8
86,23,92,43,100,9
71,6,59,92,85,3
55,25,80,41,68,2
95,62,79,18,74,2
32,9,38,96,71,8
30,79,95,55,74,4
37,57,37,89,36,1
87,43,74,91,67,1
28,99,7,97,40,5
81,18,40,57,81,3
6,82,96,45,45,2
66,85,46,52,98,9
29,87,30,45,20,9
71,75,96,99,70,6
44,24,19,82,57,10
14,38,15,80,100,1
22,28,75,17,69,1
24,38,13,100,98,2
71,18,46,83,87,9
89,63,51,94,59,5
88,52,98,88,56,7
92,53,45,49,78,2
55,23,75,80,56,1
13,67,83,79,3,4
64,47,14,71,3,8
7,48,34,20,23,5
26,37,48,32,20,5
41,91,30,35,18,6
94,47,63,10,76,5
96,50,33,82,55,4
88,16,18,96,91,2
77,5,31,5,100,9
89,22,99,9,7,4
61,86,14,79,77,1
77,86,59,12,36,2
83,76,47,63,20,7
55,60,58,49,43,9
15,69,26,7,12,10
90,30,93,31,79,6
74,18,39,25,84,8
41,87,95,51,6,7
98,64,79,43,96,9
72,71,80,16,5,1
13,25,79,77,75,2
99,61,13,36,54,10
13,56,52,88,22,4
37,30,53,35,95,2
31,16,96,43,98,9
46,35,75,61,92,6
98,9,58,40,15,3
26,92,72,56,38,5
21,7,33,80,17,5
9,7,22,38,19,8
33,85,97,38,66,5
58,49,36,33,5,3
6,45,15,32,19,7
73,14,66,32,72,1
33,53,32,74,7,7
91,19,81,39,63,2
4,5,63,3,66,5
41,35,43,94,9,1
84,85,13,69,67,8
4,85,57,44,14,8
15,29,7,29,11,6
82,71,89,97,81,9
97,6,23,32,98,6
37,69,45,56,98,8
70,18,85,59,54,2
60,79,96,20,51,5
67,66,43,39,85,8
9,11,74,38,56,1
36,79,19,74,30,4
31,93,21,57,59,4
37,9,100,98,86,3
30,19,64,58,89,5
77,89,15,56,49,5
41,92,47,77,78,10
85,47,43,13,71,7
23,80,74,72,97,8
98,21,67,78,9,1
51,51,19,86,1,3
30,48,40,96,96,7
87,39,30,62,34,4
14,43,74,43,31,6
8,77,26,50,12,8
38,80,59,76,47,1
2,96,2,35,78,7
30,27,54,13,59,7
46,44,82,39,81,1
98,69,8,14,89,9
40,12,53,58,24,4
8,76,73,7,79,5
51,95,4,78,43,7
1,20,51,46,65,5
33,69,27,57,44,8
61,41,49,18,96,7
14,50,73,58,42,2
78,69,61,39,48,4
69,77,21,70,17,8
78,15,62,88,21,5
16,88,28,4,87,3
87,27,94,2,69,2
43,24,76,95,40,3
7,13,84,52,13,9
76,96,85,9,1,6
44,41,84,77,55,8
6,82,89,100,18,4
90,71,82,15,44,2
60,22,23,81,75,2
40,100,49,42,14,4
73,54,33,6,45,10
44,36,6,1,43,5
89,95,3,75,95,2
85,52,80,12,52,6
93,38,80,52,49,9
88,20,5,91,76,6
75,45,14,20,72,7
12,94,24,49,76,10
96,58,43,51,48,5
3,37,78,59,37,3
83,94,87,54,45,6
47,11,75,36,31,2
28,59,23,66,81,6
9,27,48,52,96,7
81,73,92,69,69,10
77,35,68,38,53,10
49,30,69,30,70,2
58,48,95,47,12,1
50,47,53,77,8,8
26,36,95,20,52,1
88,82,37,33,68,3
85,72,58,14,28,9
17,54,25,45,62,3
76,84,77,13,82,9
98,90,81,3,98,4
19,67,4,48,5,1
2,83,29,20,44,3
62,27,81,15,11,7
24,69,38,12,37,4
24,59,49,64,45,3
53,13,99,2,83,8
68,13,79,29,5,9
24,89,58,26,17,4
55,43,82,40,20,10
79,79,45,51,18,10
64,55,30,76,49,6
83,19,13,23,99,3
91,97,40,69,58,2
44,10,80,94,35,2
38,4,29,90,72,10
44,19,64,7,20,2
16,42,24,57,62,2
49,85,78,44,3,2
62,42,15,78,84,3
89,72,38,79,92,5
30,24,21,67,32,5
56,21,15,66,69,2
15,69,32,79,34,8
17,12,33,32,7,10
89,45,27,36,28,1
98,78,73,85,86,8
20,75,10,7,80,2
95,31,73,40,2,3
56,7,95,94,13,10
23,96,45,43,12,5
74,56,60,75,34,1
4,27,70,51,85,10
75,85,98,49,5,9
89,100,38,23,17,7
21,36,62,78,73,1
87,50,5,3,53,1
75,6,91,95,100,8
68,29,52,56,1,4
77,68,41,72,98,1
95,51,78,78,77,8
96,50,50,7,62,10
95,78,84,99,68,5
15,98,50,9,25,4
69,5,72,76,70,6
56,48,75,3,97,1
22,15,59,15,57,6
22,49,67,2,3,2
32,92,15,89,83,4
78,86,99,45,86,2
3,100,67,60,29,8
67,21,75,62,83,9
59,78,74,77,43,9
68,12,36,34,79,6
93,84,94,85,68,1
34,37,69,4,46,5
76,98,89,49,30,5
96,95,87,57,60,6
64,28,34,74,44,2
28,84,25,51,91,2
98,51,22,10,54,9
62,70,59,10,18,8
42,19,75,55,6,3
7,74,92,10,84,8
89,66,56,11,62,7
18,79,41,22,45,3
41,74,79,34,83,6
62,85,73,44,48,5
48,60,50,51,47,2
14,75,77,53,24,9
79,44,99,62,36,1
47,68,91,75,1,8
32,6,27,87,80,7
15,26,27,84,96,4
87,11,22,15,9,6
32,76,4,5,4,7
46,38,59,56,2,6
97,65,18,53,65,6
5,5,58,73,82,9
56,81,21,63,16,1
51,7,10,44,20,6
95,89,27,3,94,8
19,17,71,19,1,2
51,44,46,31,48,9
39,57,1,10,43,1
1,51,7,60,39,9
20,80,57,60,6,7
10,28,76,69,52,3
91,45,70,95,44,1
96,5,9,33,90,1
39,67,86,5,86,6
61,13,47,19,74,9
25,21,6,65,42,7
12,51,39,21,67,7
39,54,14,60,68,2
91,37,22,56,51,6
35,62,94,6,32,1
73,20,4,81,87,6
9,92,13,59,64,3
35,6,75,39,27,7
83,62,14,10,69,1
63,93,86,44,86,10
31,94,60,85,49,2
49,30,35,16,94,4
13,60,73,79,56,9
72,78,85,39,26,8
69,68,58,72,93,9
40,85,25,34,78,7
10,76,7,99,100,1
93,62,87,65,81,8
27,44,50,83,63,4
81,19,78,7,25,1
58,66,75,60,14,6
74,11,6,75,69,10
37,64,23,56,78,9
28,88,70,3,31,8
34,73,55,4,72,6
55,1,57,81,70,3
63,84,18,22,90,6
24,16,34,63,56,10
72,53,8,72,29,10
11,74,31,62,52,7
43,27,81,28,48,2
87,1,80,73,39,1
78,70,24,42,84,4
26,3,67,19,68,8
17,45,76,66,16,3
47,68,41,69,97,3
87,52,7,19,9,8
7,65,17,35,93,2
63,7,16,92,46,3
46,7,57,26,20,9
93,29,17,57,70,5
60,86,14,43,25,7
38,94,14,48,45,5
37,91,3,81,42,8
24,39,89,98,89,8
33,41,13,68,53,8
54,100,94,43,67,7
21,33,74,61,54,4
32,49,13,36,38,2
29,88,92,1,42,7
96,91,71,72,29,2
9,74,61,75,9,10
61,27,38,16,70,8
72,56,29,12,9,6
7,89,57,28,88,6
89,38,35,27,56,1
30,56,31,21,33,1
60,56,61,72,36,7
58,86,40,27,3,7
73,75,85,53,43,8
20,66,67,30,46,4
49,78,73,42,90,10
35,54,91,93,9,1
8,43,76,81,35,3
72,72,72,93,25,2
19,26,44,35,54,9
19,86,58,26,76,8
77,82,92,92,95,5
59,83,12,96,54,7
45,95,2,89,3,1
92,14,71,24,60,7
67,10,81,81,68,7
75,18,99,97,17,6
41,18,34,57,10,9
27,69,100,26,99,6
77,52,3,50,33,4
11,52,96,44,59,2
77,66,10,70,89,1
11,75,26,28,66,4
63,87,71,64,51,9
26,75,47,24,42,1
92,76,89,29,88,8
47,83,6,61,11,3
29,90,52,93,37,1
32,91,46,28,23,3
97,67,90,48,73,1
2,43,77,16,46,8
28,58,92,73,70,4
84,22,1,8,69,7
32,29,87,89,84,7
63,19,83,2,13,5
41,69,88,29,59,10
51,59,25,50,77,1
69,91,34,18,79,3
87,2,22,72,21,8
86,40,96,72,5,8
26,23,3,51,9,10
35,53,31,60,37,7
62,39,54,87,15,1
53,67,8,75,4,3
97,73,50,20,77,3
19,96,24,72,65,4
81,100,41,9,19,10
97,24,67,69,38,9
29,21,2,28,28,10
40,18,46,27,66,2
79,21,44,63,83,4
57,85,75,33,43,2
18,49,59,53,86,8
22,6,17,40,95,6
92,28,14,88,47,1
13,4,88,62,20,5
22,28,19,28,37,10
94,5,84,72,54,5
5,73,49,73,37,6
29,97,10,75,66,3
53,86,63,83,14,7
82,28,87,63,79,5
19,21,60,4,92,7
71,14,69,26,87,1
59,30,25,13,50,4
50,70,80,10,81,10
94,18,42,69,82,2
7,93,7,69,11,7
48,41,59,72,58,10
12,40,31,41,9,7
8,93,16,22,12,10
21,96,91,53,98,4
86,63,10,41,55,2
45,59,99,84,47,6
38,62,11,1,43,5
61,82,9,62,97,10
62,45,7,42,8,2
91,84,13,92,37,6
85,86,2,3,72,9
66,26,83,42,3,3
5,19,58,67,5,10
27,46,27,57,34,2
95,38,16,85,26,7
71,33,49,76,14,4
23,74,49,50,72,3
54,31,78,7,1,3
51,74,49,17,56,1
92,76,22,58,63,7
16,23,75,84,51,4
74,96,29,57,6,4
92,63,11,72,94,1
41,77,28,30,8,5
98,3,12,83,60,4
7,54,2,29,71,1
80,13,80,43,90,3
68,69,89,7,35,10
27,95,14,83,39,8
23,5,94,40,43,7
73,29,71,8,27,10
42,15,11,9,79,7
86,22,90,31,25,7
40,82,20,7,86,1
57,90,24,79,82,1
35,37,27,59,25,9
24,76,2,9,52,4
70,76,30,88,9,5
69,2,55,78,27,3
45,17,14,29,45,2
61,26,82,35,64,5
73,36,47,53,7,4
31,71,28,95,66,6
40,8,94,73,56,6
92,77,33,7,98,4
32,52,100,99,85,7
39,49,79,43,22,4
73,8,93,66,91,2
43,37,18,95,92,1
73,2,28,2,14,8
24,87,65,61,37,9
89,21,63,13,83,2
80,72,82,29,56,10
12,74,76,74,3,2
62,87,57,54,86,4
64,73,28,74,3,2
44,34,70,94,60,5
14,50,51,87,50,3
89,57,47,18,4,6
91,95,31,65,87,4
90,12,24,87,84,2
43,56,23,31,60,7
17,50,72,48,99,1
60,13,69,37,73,5
59,26,5,45,68,6
37,88,42,62,43,1
11,81,99,5,77,7
47,40,1,99,93,10
91,72,70,39,50,9
19,68,56,81,60,8
1,29,62,74,44,3
11,68,23,94,29,9
47,60,6,43,45,3
69,53,99,56,8,10
86,74,5,21,82,3
9,39,43,54,8,3
40,9,1,22,52,5
52,4,73,14,40,1
43,85,7,5,22,8
39,41,93,17,16,7
18,33,78,23,70,8
76,81,86,21,20,9
73,29,82,36,8,1
47,55,40,59,25,10
32,50,31,14,49,10
75,76,9,83,8,1
56,89,8,20,81,10
7,28,17,98,11,6
14,10,22,100,92,6
70,84,80,50,31,4
69,97,79,85,84,5
70,35,33,9,5,7
55,35,99,13,81,6
72,33,41,23,56,10
81,38,63,80,81,1
99,25,55,94,35,6
29,54,71,96,84,3
10,12,13,16,48,10
100,13,96,34,86,1
100,40,26,91,86,10
57,47,11,53,28,3
52,100,92,14,94,1
74,64,33,28,58,9
70,3,92,75,29,3
91,71,49,68,52,5
58,31,63,11,2,10
25,12,92,94,57,5
88,7,79,1,13,2
31,95,92,46,39,4
54,17,69,45,14,3
34,94,89,86,52,4
48,92,48,78,3,6
79,30,72,85,12,9
62,74,6,68,39,10
86,16,69,61,35,3
29,3,80,8,81,4
57,8,1,30,2,7
10,63,88,55,25,6
36,71,74,16,72,9
48,25,39,86,30,10
83,56,69,65,79,1
22,40,65,94,61,8
75,98,93,73,72,1
59,9,21,72,4,2
99,10,53,27,16,8
13,2,17,70,16,7
32,26,51,82,33,9
8,85,36,2,33,8
84,48,28,60,42,10
25,2,63,61,60,5
72,41,22,44,34,4
47,98,98,29,4,4
63,15,97,40,61,7
19,24,32,43,37,3
94,91,41,22,51,9
5,29,70,47,13,7
41,24,85,68,13,7
29,66,43,74,52,9
39,25,82,66,87,3
2,62,32,26,62,2
23,86,43,69,88,7
7,60,44,49,93,8
64,49,44,18,80,9
6,24,86,41,90,7
55,51,61,73,31,8
31,16,2,68,66,3
23,5,1,12,18,9
96,51,12,85,61,1
31,55,50,52,14,1
96,21,64,59,69,3
14,64,69,82,85,6
11,70,70,53,89,6
65,96,35,82,42,8
57,62,78,53,1,10
28,26,5,29,3,5
81,35,26,86,47,6
4,18,54,82,58,9
62,44,39,63,92,3
52,88,23,42,33,6
98,82,69,93,4,5
34,30,25,66,4,7
70,74,56,70,86,1
44,88,49,81,25,10
98,78,22,38,14,4
30,25,63,1,94,9
19,74,59,37,38,10
34,31,52,29,58,7
12,66,37,63,97,8
8,75,8,57,25,3
39,96,12,38,28,5
22,82,49,88,27,2
3,58,88,83,82,6
60,91,38,9,44,6
39,73,70,92,10,5
74,70,16,62,70,4
14,31,39,54,27,5
48,3,84,12,89,10
1,37,71,21,40,10
3,85,59,17,61,1
96,69,55,54,75,7
14,22,9,42,79,2
4,100,11,95,45,3
88,54,17,26,3,9
57,18,5,92,13,9
38,72,41,66,95,5
39,14,59,5,72,4
98,12,20,91,6,1
64,61,39,17,4,10
42,41,72,60,69,7
87,70,94,79,12,4
50,97,49,99,83,7
38,51,5,70,15,4
13,31,26,6,11,7
91,14,9,28,54,7
43,70,77,31,28,4
24,33,47,70,74,9
62,78,90,39,4,8
6,35,32,95,81,4
29,16,17,79,28,8
74,67,95,95,99,9
41,21,56,23,38,6
21,59,86,87,52,10
80,59,61,35,1,4
92,77,42,33,83,7
86,91,5,41,50,6
64,16,96,98,72,5
98,55,71,77,68,2
74,60,50,80,56,6
2,8,94,45,22,10
8,83,27,8,91,7
57,41,53,80,37,1
20,71,45,79,89,4
21,36,4,75,88,9
62,24,49,70,44,3
95,20,28,43,81,9
7,28,45,63,37,10
6,28,98,97,83,3
4,87,93,94,83,1
27,42,79,22,50,10
19,45,83,29,95,10
49,68,64,10,74,10
34,91,6,16,76,8
9,80,60,89,79,7
65,4,11,51,84,8
50,38,92,70,63,4
39,56,86,2,61,8
59,21,46,68,4,4
34,52,98,90,91,2
89,2,58,64,40,7
39,27,74,28,10,2
29,46,19,61,22,2
13,75,67,88,64,3
73,67,85,68,96,5
22,31,2,75,26,1
64,40,80,38,70,2
3,68,71,84,87,2
78,72,32,80,26,5
41,51,9,91,56,10
82,94,92,36,1,10
83,28,47,45,79,1
25,81,65,48,26,8
44,4,23,33,90,1
75,60,93,52,40,6
26,76,96,73,76,3
43,7,82,12,60,5
21,15,91,50,68,1
98,58,95,45,1,8
16,51,90,77,39,8
36,48,90,7,2,9
9,87,5,7,15,10
57,70,28,46,31,8
92,33,27,33,39,3
12,73,83,61,4,4
67,66,59,84,45,1
50,57,12,30,30,5
54,2,32,87,24,4
85,64,52,22,59,7
46,29,49,48,76,3
55,5,32,10,32,9
100,82,60,76,32,4
90,35,60,15,80,3
50,68,73,10,21,1
65,50,90,4,27,9
67,67,54,98,49,3
9,83,99,61,77,5
13,45,88,36,95,3
94,16,18,17,42,10
18,1,67,76,38,7
8,11,3,95,74,7
24,40,93,31,12,5
45,100,88,59,53,9
3,56,73,12,69,8
30,26,9,100,47,7
38,97,42,5,90,2
93,32,63,75,81,9
51,38,56,55,20,8
61,68,89,44,78,8
42,30,48,33,56,1
37,5,6,29,5,1
10,79,69,91,33,8
77,55,34,86,32,2
58,89,94,16,2,10
95,90,38,6,71,5
99,45,76,51,17,4
97,64,57,81,22,10
67,30,95,4,67,9
30,2,83,64,32,6
94,40,31,40,48,2
40,78,15,77,55,1
40,43,48,69,28,9
6,96,17,38,45,8
16,97,56,33,60,4
14,45,45,19,1,6
44,97,52,68,5,9
11,54,37,43,65,3
98,94,100,15,65,2
44,10,4,100,31,7
61,92,3,37,34,9
24,53,60,100,61,2
88,60,62,84,34,7
74,33,80,73,24,1
84,3,15,86,86,1
4,96,56,15,71,9
76,42,68,55,34,3
83,68,84,90,28,5
44,13,49,38,3,7
48,38,80,5,87,10
25,69,29,66,14,7
56,74,12,35,82,4
38,28,59,19,93,10
1,1,48,84,72,3
96,100,90,98,39,2
41,1,14,25,21,10
26,77,97,44,41,2
84,44,22,37,12,3
36,45,3,27,64,2
5,98,12,58,90,2
74,40,60,60,29,1
77,99,93,28,4,9
82,95,96,94,100,9
23,83,77,15,89,10
55,83,68,34,65,9
84,59,25,2,9,1
21,71,87,94,78,2
86,98,40,74,1,5
29,12,80,26,91,8
34,25,23,47,5,7
51,51,57,43,44,2
95,57,76,93,30,9
90,7,90,83,72,7
67,17,87,69,47,1
99,92,68,36,41,1
69,31,41,34,44,5
1,32,30,10,92,5
36,60,59,82,65,1
89,7,21,33,75,10
18,89,69,60,72,9
86,28,79,57,36,7
51,33,96,31,26,2
16,57,91,92,86,9
26,62,21,53,64,5
92,95,49,44,42,1
96,92,35,21,84,9
82,39,11,13,98,8
100,59,68,98,22,9
24,78,97,47,92,7
67,70,29,9,71,10
31,19,28,67,48,7
18,5,22,28,54,4
53,85,77,62,25,9
100,24,65,80,100,4
92,6,71,86,14,6
6,53,26,61,31,2
13,43,18,12,6,5
87,14,28,21,29,1
11,63,80,55,80,10
69,31,86,24,3,10
15,36,86,53,60,6
2,99,70,72,58,5
16,12,9,37,91,1
42,32,52,82,87,1
95,66,86,56,46,6
97,46,93,88,80,5
72,89,94,98,98,7
28,3,30,100,52,6
30,65,34,84,26,2
14,41,92,9,8,2
84,99,83,59,26,7
74,100,72,36,94,8
18,93,4,86,66,6
15,73,41,26,96,9
38,10,12,23,8,9
80,35,21,10,41,5
85,78,71,91,89,7
92,74,57,60,9,10
32,66,10,63,46,4
52,67,8,6,59,10
100,74,70,69,50,8
100,31,90,76,22,8
13,41,47,17,49,4
14,75,67,13,69,5
60,65,25,34,59,7
49,89,11,37,79,10
30,20,40,67,28,1
16,60,99,96,56,4
18,85,7,53,89,3
12,15,15,9,18,7
65,67,90,88,98,4
37,38,25,30,56,8
34,1,20,77,29,9
33,53,25,84,17,8
95,28,54,27,25,10
99,99,46,37,52,5
83,37,2,29,100,4
30,88,54,15,32,5
35,4,8,19,50,6
33,29,14,92,13,9
55,79,75,81,41,6
47,10,20,53,21,4
67,15,93,30,55,3
28,60,92,93,59,10
13,25,97,58,32,10
53,38,18,31,51,2
15,21,39,61,99,3
40,100,94,73,70,5
42,90,61,81,61,3
72,35,38,94,38,3
65,45,12,95,85,4
5,91,9,2,43,10
26,59,60,6,96,9
52,10,5,63,7,6
45,60,16,60,72,8
32,97,70,32,32,6
44,89,95,28,82,2
17,45,100,89,59,2
20,72,71,78,58,3
10,44,1,99,87,2
90,67,8,1,87,9
20,65,47,46,54,4
32,65,51,65,84,3
95,23,84,96,90,8
21,74,50,100,99,6
41,38,56,41,5,5
38,88,89,89,15,4
15,25,19,5,83,4
93,53,15,25,65,9
92,72,57,34,85,6
83,34,12,86,78,1
11,42,82,71,19,2
71,72,65,23,31,10
40,11,94,3,77,8
40,35,16,17,31,5
84,54,37,14,82,8
75,16,95,68,18,4
47,16,44,81,71,9
87,10,14,93,71,10
51,38,8,48,60,10
3,91,77,65,69,8
57,58,46,16,87,2
62,48,58,28,26,8
58,25,90,66,100,8
57,48,2,5,36,5
50,8,15,85,97,2
51,41,74,8,26,4
37,18,15,24,15,6
41,89,30,52,22,9
40,76,81,27,37,3
44,77,89,60,30,8
62,23,91,15,26,2
32,61,34,64,40,2
31,12,99,39,92,8
29,33,29,30,40,7
47,45,76,12,21,2
76,75,86,33,39,3
80,59,39,23,90,3
98,78,45,62,3,10
16,76,24,18,56,10
44,65,86,27,29,7
43,40,75,33,97,5
84,53,76,53,78,3
67,47,46,68,18,5
79,23,8,7,47,3
88,77,41,32,22,4
42,32,80,15,30,1
20,58,45,72,58,5
27,25,84,16,40,6
83,3,83,55,37,8
100,2,60,61,13,8
67,38,44,61,17,2
68,61,32,94,80,6
77,32,43,60,68,6
6,45,54,43,60,1
63,68,94,15,79,5
7,40,25,61,13,2
80,26,84,83,66,6
100,70,94,7,84,10
79,68,47,11,15,2
92,34,66,99,80,3
20,14,51,98,35,8
55,60,30,81,13,1
10,75,52,50,29,4
8,46,37,52,15,6
94,85,65,77,72,3
24,67,44,21,73,10
99,93,4,88,64,6
39,16,80,51,68,10
42,21,41,76,48,1
29,50,26,17,62,3
63,65,93,82,42,1
95,32,68,71,84,1
97,18,9,12,84,9
76,18,75,7,12,10
78,62,22,97,42,10
36,50,74,29,4,6
18,21,50,78,87,1
7,95,76,89,84,1
16,61,23,2,41,3
44,84,58,76,68,10
27,24,57,66,71,6
22,89,61,90,61,4
61,63,12,36,7,2
29,48,44,69,13,2
45,8,94,57,10,1
91,52,75,37,32,2
62,94,47,1,88,10
64,33,98,96,72,8
48,4,83,24,74,6
58,62,95,36,42,2
14,65,48,90,71,1
95,34,35,82,81,3
12,12,86,88,31,3
79,16,84,54,13,2
30,6,73,22,29,2
83,78,49,12,86,10
87,87,93,39,68,4
90,73,23,79,83,9
18,59,5,27,83,3
16,42,69,84,64,7
27,38,11,86,14,1
4,30,5,99,26,9
41,71,2,22,29,8
10,44,56,55,69,3
33,24,95,64,33,6
65,8,23,71,88,4
38,33,69,51,48,5
27,27,37,77,80,7
39,27,100,42,22,4
46,64,81,78,99,7
37,69,35,62,74,5
36,53,67,40,83,9
1,94,100,44,59,5
61,71,7,52,34,4
61,57,16,29,76,4
48,53,3,99,65,8
100,23,72,84,65,9
33,74,55,84,38,1
42,23,73,34,95,5
37,5,62,63,44,10
88,67,16,17,26,2
60,38,40,83,7,7
23,79,72,38,11,6
61,20,93,23,100,2
30,53,52,53,39,10
1,16,70,29,88,10
24,71,99,23,77,8
66,64,23,74,64,10
80,90,37,12,6,2
87,1,75,94,46,6
4,18,58,99,72,2
18,42,82,68,82,10
44,95,41,78,6,4
99,53,87,76,42,8
100,89,18,39,11,3
74,33,45,19,52,4
5,79,52,61,72,7
29,20,1,40,99,10
32,59,3,43,59,9
34,48,79,79,7,8
93,55,15,92,83,9
73,72,95,99,14,3
84,49,21,16,67,3
60,31,71,14,85,4
43,21,12,22,22,6
72,90,42,83,54,10
19,27,32,72,62,3
100,85,76,28,52,3
27,51,79,78,49,6
83,87,98,73,78,9
18,38,98,91,32,8
82,37,67,11,99,6
89,14,84,39,86,4
16,86,82,42,70,4
63,46,26,16,27,7
86,4,33,26,48,6
69,4,53,32,84,10
57,56,79,6,96,8
30,74,90,64,14,1
60,51,69,48,31,6
100,45,67,43,24,10
35,19,75,52,22,2
1,66,83,58,49,10
31,96,100,34,26,8
52,30,30,16,58,4
92,68,36,5,71,9
11,71,9,31,96,2
91,22,70,18,70,4
88,12,12,63,86,8
63,18,9,12,23,3
16,32,56,10,40,10
75,1,97,85,63,9
7,24,45,23,3,9
73,97,43,46,63,5
92,32,96,56,58,7
12,12,50,81,8,1
45,90,66,74,95,4
91,74,13,17,18,3
47,52,93,3,1,3
78,7,42,81,63,8
42,93,34,78,63,10
